order_id,customer_id,customer_name,product_id,product_name,product_category,country,payment_type,city,qty,price,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,datetime
3238,57,Felicity,77,Health and Fitness Book,books,UK,Cryptocurrency,Manchester,3,120.0,Argos,13238,Y,N/A,2020-10-08 03:31:13
3239,7,Henry,14,External Hard Drive,electronics,USA,Credit Card,LA,3,240.0,Amazon,13239,N,Card Expired,2024-04-24 19:48:50
3240,84,Hugo,34,Scarf,clothing,UK,Cryptocurrency,London,1,30.0,Argos,13240,Y,N/A,2022-08-05 01:37:26
3241,6,Grace,25,Skirt,clothing,USA,Debit Card,New York,11,220.0,Ebay,13241,Y,N/A,2023-02-16 17:10:07
3242,4,Edward,87,Table Tennis Paddle,sports,Germany,Debit Card,Berlin,7,476.0,Ebay,13242,Y,N/A,2022-06-18 01:51:10
3243,29,Daniel,27,Blouse,clothing,UK,Cryptocurrency,London,2,50.0,Argos,13243,Y,N/A,2023-09-23 00:11:33
3244,28,Chloe,52,Water Heater,home appliances,India,PayPal,New Delhi,1,77.25,Ali Express,13244,Y,N/A,2023-06-30 12:23:21
3245,84,Hugo,68,Fantasy Book,books,USA,Debit Card,New York,1,36.0,Amazon,13245,Y,N/A,2021-11-12 16:36:03
3246,84,Hugo,80,Soccer Ball,sports,UK,Cryptocurrency,London,5,170.0,Argos,13246,Y,N/A,2024-11-30 00:34:02
3247,61,Jenna,42,Microwave Oven,home appliances,USA,Credit Card,LA,5,260.0,Amazon,13247,Y,N/A,2021-01-20 18:13:02
3248,48,Walter,69,History Book,books,India,Debit Card,Mumbai,3,14.25,Ali Express,13248,Y,N/A,2020-06-20 18:32:28
3249,38,Molly,89,Yoga Mat,sports,UK,Cryptocurrency,London,5,105.0,Argos,13249,Y,N/A,2023-03-06 03:59:03
3250,73,William,81,Basketball,sports,USA,Debit Card,New York,8,120.0,Amazon,13250,Y,N/A,2021-04-05 19:20:51
3251,49,Xena,47,Electric Kettle,home appliances,Germany,Debit Card,Hamburg,8,536.0,Ali Express,13251,Y,N/A,2023-09-15 06:15:35
3252,37,Lucas,51,Ceiling Fan,home appliances,Germany,Debit Card,Berlin,7,1540.0,Ebay,13252,Y,N/A,2022-07-31 06:03:23
3253,58,Gavin,74,Philosophy Book,books,Germany,Debit Card,Berlin,4,148.0,Ebay,13253,Y,N/A,2021-05-16 05:38:32
3254,21,Victor,25,Skirt,clothing,UK,Debit Card,Manchester,2,40.0,Argos,13254,Y,N/A,2024-11-30 08:17:55
3255,95,Simon,25,Skirt,clothing,India,PayPal,New Delhi,4,20.0,Ali Express,13255,Y,N/A,2020-10-11 09:46:38
3256,57,Felicity,32,Hat,clothing,UK,Cryptocurrency,London,3,60.0,Argos,13256,Y,N/A,2024-06-05 03:34:38
3257,72,None,43,!@$@,...,Germany,Debit Card,Null,,,Ebay,13257,Y,N/A,2021-01-21 04:00:48
3258,53,Bella,4,Smartwatch,electronics,Germany,Debit Card,Hamburg,6,1200.0,Ebay,13258,Y,N/A,2023-12-05 11:05:33
3259,55,Diana,34,Scarf,clothing,India,Debit Card,Mumbai,4,30.0,Ali Express,13259,Y,N/A,2022-09-30 10:22:19
3260,10,Karen,3,Desktop PC,electronics,Germany,Debit Card,Hamburg,3,2400.0,Ebay,13260,Y,N/A,2021-12-23 04:19:56
3261,7,Henry,79,Encyclopedia,books,Germany,Debit Card,Hamburg,2,36.0,Ebay,13261,Y,N/A,2024-01-09 04:31:19
3262,76,Zara,7,Gaming Console,electronics,USA,Credit Card,LA,12,2400.0,Amazon,13262,Y,N/A,2022-10-07 16:08:41
3263,61,Jenna,80,Soccer Ball,sports,India,Debit Card,Mumbai,2,17.0,Ali Express,13263,Y,N/A,2022-12-26 11:00:43
3264,75,Yasmine,48,Coffee Maker,home appliances,India,PayPal,New Delhi,3,33.75,Ali Express,13264,Y,N/A,2022-08-13 11:48:58
3265,15,Paul,50,Rice Cooker,home appliances,India,PayPal,Mumbai,3,52.5,Ali Express,13265,Y,N/A,2023-01-01 10:34:42
3266,89,Melissa,3,Desktop PC,electronics,UK,Cryptocurrency,London,1,800.0,Argos,13266,Y,N/A,2023-10-11 16:16:11
3267,41,Peter,65,Self-Help Book,books,USA,Credit Card,LA,5,240.0,Amazon,13267,Y,N/A,2022-03-17 17:48:37
3268,67,Paige,68,Fantasy Book,books,UK,Cryptocurrency,London,2,72.0,Argos,13268,Y,N/A,2021-09-30 14:29:51
3269,23,Xavier,3,Desktop PC,electronics,USA,Credit Card,LA,6,4800.0,Amazon,13269,Y,N/A,2022-03-18 20:13:16
3270,65,Nina,49,Dishwasher,home appliances,USA,Debit Card,New York,11,3300.0,Ali Express,13270,Y,N/A,2021-02-02 19:22:05
3271,54,Caleb,55,Air Purifier,home appliances,USA,Credit Card,LA,5,765.0,Amazon,13271,Y,N/A,2022-07-27 18:13:54
3272,82,Fabian,29,Sweater,clothing,UK,Cryptocurrency,London,5,185.0,Argos,13272,Y,N/A,2023-07-08 02:09:36
3273,63,Laura,27,Blouse,clothing,USA,Credit Card,LA,8,200.0,Amazon,13273,Y,N/A,2021-09-01 17:05:20
3274,92,-1,46,-1,_-,Germany,Debit Card,Null,,,Ebay,13274,Y,N/A,2022-07-21 03:33:46
3275,9,Jack,68,Fantasy Book,books,USA,Credit Card,LA,14,504.0,Amazon,13275,Y,N/A,2024-11-30 02:13:51
3276,16,Quinn,55,Air Purifier,home appliances,Germany,Debit Card,Hamburg,9,1377.0,Ebay,13276,Y,N/A,2020-01-16 05:15:30
3277,46,Ulrich,42,Microwave Oven,home appliances,Germany,Debit Card,Berlin,6,312.0,Ebay,13277,Y,N/A,2024-07-28 03:12:36
3278,27,Brian,32,Hat,clothing,India,PayPal,New Delhi,1,5.0,Ali Express,13278,Y,N/A,2020-04-10 12:24:24
3279,92,Patrick,10,Power Bank,electronics,UK,Debit Card,Manchester,1,100.0,Ebay,13279,Y,N/A,2023-10-09 16:56:21
3280,83,Gemma,88,Golf Club,sports,USA,Credit Card,LA,6,84.0,Amazon,13280,N,Incufficient Funds,2022-11-07 17:17:34
3281,24,Yara,27,Blouse,clothing,Germany,Debit Card,Berlin,4,100.0,Ebay,13281,Y,N/A,2024-07-10 04:45:38
3282,72,Veronica,23,Jacket,clothing,India,Debit Card,Mumbai,2,52.0,Ali Express,13282,Y,N/A,2021-04-27 09:26:29
3283,85,Isla,0,Smartphone,electronics,USA,Credit Card,LA,7,3500.0,Amazon,13283,Y,N/A,2022-12-21 16:04:35
3284,59,Hazel,40,Refrigerator,home appliances,USA,Debit Card,New York,5,2500.0,Amazon,13284,N,Incufficient Funds,2021-08-05 13:04:08
3285,35,Jacob,45,Toaster,home appliances,UK,Debit Card,Manchester,3,744.0,Argos,13285,Y,N/A,2020-09-08 03:45:26
3286,99,Whitney,84,Cricket Bat,sports,Germany,Debit Card,Hamburg,9,315.0,Ebay,13286,Y,N/A,2022-06-20 05:39:49
3287,63,Laura,80,Soccer Ball,sports,USA,Debit Card,New York,4,136.0,Amazon,13287,Y,N/A,2023-01-21 21:57:11
3288,5,Fiona,47,Electric Kettle,home appliances,UK,Cryptocurrency,Manchester,1,67.0,Argos,13288,Y,N/A,2023-03-12 02:20:24
3289,52,_-,24,_-,"",India,PayPal,_-,,,Ali Express,13289,Y,N/A,2024-11-15 10:36:49
3290,57,Felicity,77,Health and Fitness Book,books,India,PayPal,New Delhi,3,30.0,Ali Express,13290,N,Insufficient Funds,2022-04-19 09:48:09
3291,44,Samuel,52,Water Heater,home appliances,USA,Debit Card,New York,9,2781.0,Ebay,13291,Y,N/A,2023-12-13 16:39:30
3292,9,Jack,43,Air Conditioner,home appliances,USA,Credit Card,LA,12,912.0,Amazon,13292,Y,N/A,2020-06-12 19:35:13
3293,70,Thomas,23,Jacket,clothing,USA,Debit Card,New York,14,1456.0,Ali Express,13293,Y,N/A,2020-01-12 16:11:48
3294,73,William,15,Keyboard,electronics,USA,Credit Card,LA,13,1170.0,Amazon,13294,Y,N/A,2020-01-20 17:37:09
3295,64,Marcus,36,Tie,clothing,USA,Credit Card,LA,4,100.0,Amazon,13295,Y,N/A,2020-11-22 18:14:06
3296,31,Frank,51,Ceiling Fan,home appliances,Germany,Debit Card,Berlin,9,1980.0,Ebay,13296,Y,N/A,2024-07-25 23:27:24
3297,26,Amanda,2,Tablet,electronics,UK,Debit Card,Manchester,1,550.0,Ali Express,13297,Y,N/A,2024-12-18 02:20:35
3298,55,Diana,5,Bluetooth Headphones,electronics,Germany,Debit Card,Berlin,3,642.0,Ebay,13298,Y,N/A,2022-01-05 03:09:00
3299,55,Diana,68,Fantasy Book,books,UK,Cryptocurrency,London,1,36.0,Argos,13299,Y,N/A,2024-09-05 00:37:58
3300,33,Harry,19,Drone,electronics,India,Debit Card,Mumbai,3,237.0,Ebay,13300,Y,N/A,2024-09-14 10:12:01
3301,83,Gemma,66,Textbook,books,India,Debit Card,Mumbai,3,15.75,Ali Express,13301,Y,N/A,2023-11-01 10:01:22
3302,59,Hazel,0,Smartphone,electronics,UK,Cryptocurrency,London,3,1500.0,Argos,13302,Y,N/A,2024-12-25 04:19:10
3303,99,Whitney,74,Philosophy Book,books,Germany,Debit Card,Berlin,5,185.0,Ebay,13303,Y,N/A,2021-05-01 05:05:27
3304,26,Amanda,72,Graphic Novel,books,USA,Credit Card,LA,7,259.0,Amazon,13304,Y,N/A,2023-04-26 17:52:21
3305,77,!@$@,45,!@$@,...,UK,Debit Card,!@$@,,,Ali Express,13305,Y,N/A,2024-08-30 00:58:25
3306,19,Tina,22,Hoodie,clothing,USA,Credit Card,LA,8,184.0,Amazon,13306,N,Insufficient Funds,2023-12-10 16:07:21
3307,43,Ruby,24,Formal Shirt,clothing,USA,Debit Card,New York,11,1419.0,Ebay,13307,Y,N/A,2022-09-06 16:52:36
3308,1,Bob,54,Mixer Grinder,home appliances,Germany,Debit Card,Berlin,5,500.0,Ebay,13308,Y,N/A,2022-08-20 03:58:57
3309,98,!@$@,1,_-,!@$@,USA,Debit Card,Null,,,Amazon,13309,Y,N/A,2022-12-24 18:05:21
3310,62,Kyle,70,Cookbook,books,Germany,Debit Card,Hamburg,6,102.0,Ali Express,13310,Y,N/A,2023-02-06 04:35:33
3311,47,Vanessa,73,Poetry Book,books,UK,Cryptocurrency,London,2,78.0,Argos,13311,Y,N/A,2021-02-05 01:42:28
3312,83,Gemma,51,Ceiling Fan,home appliances,Germany,Debit Card,Berlin,8,1760.0,Ebay,13312,Y,N/A,2022-12-26 04:03:56
3313,88,Liam,32,Hat,clothing,UK,Debit Card,Manchester,5,100.0,Argos,13313,Y,N/A,2020-11-08 02:20:09
3314,67,Paige,25,Skirt,clothing,USA,Credit Card,LA,9,180.0,Amazon,13314,N,Card Expired,2024-04-18 19:28:04
3315,84,Hugo,28,Shorts,clothing,India,PayPal,New Delhi,1,11.5,Ali Express,13315,Y,N/A,2021-09-12 11:08:45
3316,16,Quinn,14,External Hard Drive,electronics,Germany,Debit Card,Berlin,2,160.0,Ebay,13316,Y,N/A,2022-09-29 05:15:38
3317,60,Ivan,84,Cricket Bat,sports,UK,Cryptocurrency,London,4,140.0,Argos,13317,Y,N/A,2023-02-23 03:49:17
3318,79,Clara,29,Sweater,clothing,USA,Debit Card,New York,10,370.0,Ebay,13318,Y,N/A,2020-10-25 18:42:02
3319,81,Eliza,7,Gaming Console,electronics,Germany,Debit Card,Hamburg,2,400.0,Ebay,13319,N,Insufficient Funds,2023-07-01 03:04:45
3320,1,Bob,81,Basketball,sports,USA,Debit Card,New York,10,150.0,Ali Express,13320,Y,N/A,2021-05-16 17:12:16
3321,5,Fiona,64,Biography,books,Germany,Debit Card,Hamburg,4,48.0,Ebay,13321,N,Network Issue,2020-10-11 06:31:59
3322,4,Edward,0,Smartphone,electronics,Germany,Debit Card,Berlin,3,1500.0,Ebay,13322,Y,N/A,2020-12-19 05:09:42
3323,99,Whitney,48,Coffee Maker,home appliances,USA,Credit Card,LA,14,630.0,Amazon,13323,Y,N/A,2022-01-06 04:54:43
3324,47,Vanessa,35,Suit,clothing,UK,Cryptocurrency,London,5,1090.0,Argos,13324,Y,N/A,2021-08-01 00:54:24
3325,95,Simon,56,Juicer,home appliances,USA,Credit Card,LA,14,2198.0,Amazon,13325,Y,N/A,2024-03-22 16:06:19
3326,64,Marcus,35,Suit,clothing,USA,Credit Card,LA,2,436.0,Amazon,13326,Y,N/A,2024-08-08 17:18:40
3327,2,Charlie,60,Fiction Novel,books,UK,Cryptocurrency,London,4,64.0,Argos,13327,Y,N/A,2023-09-09 03:13:06
3328,70,Thomas,80,Soccer Ball,sports,UK,Cryptocurrency,London,4,136.0,Argos,13328,Y,N/A,2023-09-29 02:05:12
3329,88,Liam,6,Wireless Earbuds,electronics,UK,Debit Card,Manchester,2,600.0,Argos,13329,Y,N/A,2024-11-19 02:47:06
3330,51,Zoe,32,Hat,clothing,India,Debit Card,Mumbai,1,5.0,Ali Express,13330,N,Network error,2023-03-02 10:05:35
3331,23,Xavier,85,Baseball Glove,sports,UK,Debit Card,Manchester,3,126.0,Argos,13331,Y,N/A,2020-04-10 04:19:06
3332,62,Kyle,34,Scarf,clothing,USA,Credit Card,LA,11,330.0,Amazon,13332,N,Network Issue,2021-08-04 19:35:07
3333,31,Frank,80,Soccer Ball,sports,USA,Credit Card,LA,11,374.0,Amazon,13333,Y,N/A,2021-10-01 16:49:52
3334,57,!@$@,19,None,!@$@,UK,Debit Card,None,,,Argos,13334,Y,N/A,2021-12-05 00:44:04
3335,26,Amanda,74,Philosophy Book,books,India,PayPal,New Delhi,2,18.5,Ali Express,13335,N,Network error,2023-11-18 10:44:57
3336,90,Noah,62,Mystery Book,books,Germany,Debit Card,Hamburg,5,165.0,Ebay,13336,Y,N/A,2022-07-02 04:14:14
3337,49,Xena,26,Dress,clothing,UK,Cryptocurrency,London,4,180.0,Argos,13337,Y,N/A,2021-02-10 02:45:24
3338,42,Quinn,65,Self-Help Book,books,UK,Cryptocurrency,London,5,240.0,Argos,13338,Y,N/A,2022-06-20 02:36:54
3339,13,Noah,72,Graphic Novel,books,USA,Credit Card,LA,6,222.0,Amazon,13339,Y,N/A,2021-05-27 17:28:30
3340,58,Gavin,23,Jacket,clothing,USA,Credit Card,New York,2,208.0,Amazon,13340,Y,N/A,2021-01-02 17:28:27
3341,33,Harry,42,Microwave Oven,home appliances,USA,Credit Card,LA,4,208.0,Amazon,13341,Y,N/A,2020-12-22 17:54:27
3342,83,Gemma,7,Gaming Console,electronics,UK,Cryptocurrency,London,1,200.0,Argos,13342,Y,N/A,2021-03-10 05:04:27
3343,53,Bella,10,Power Bank,electronics,USA,Credit Card,LA,10,1000.0,Amazon,13343,Y,N/A,2021-02-15 16:22:32
3344,63,Laura,66,Textbook,books,UK,Cryptocurrency,London,1,21.0,Argos,13344,Y,N/A,2020-08-05 16:32:11
3345,6,Grace,71,Travel Guide,books,UK,Cryptocurrency,London,4,348.0,Argos,13345,N,Network Issue,2023-09-24 02:00:10
3346,4,Edward,23,Jacket,clothing,Germany,Debit Card,Berlin,3,312.0,Ebay,13346,Y,N/A,2024-01-01 04:58:32
3347,14,Olivia,51,Ceiling Fan,home appliances,USA,Credit Card,LA,1,220.0,Amazon,13347,Y,N/A,2024-06-06 23:26:49
3348,50,Yvonne,16,Mouse,electronics,Germany,Debit Card,Berlin,4,240.0,Ebay,13348,Y,N/A,2023-01-23 04:26:32
3349,72,Veronica,32,Hat,clothing,UK,Debit Card,Manchester,2,40.0,Argos,13349,Y,N/A,2022-11-18 00:40:06
3350,3,Daisy,57,Iron,home appliances,India,Debit Card,Mumbai,4,130.0,Ali Express,13350,Y,N/A,2022-02-25 11:11:40
3351,73,William,45,Toaster,home appliances,UK,Cryptocurrency,London,2,496.0,Argos,13351,Y,N/A,2020-03-23 01:06:26
3352,65,Nina,54,Mixer Grinder,home appliances,India,Debit Card,Mumbai,3,75.0,Ali Express,13352,Y,N/A,2020-12-12 09:57:49
3353,94,Rose,38,Sportswear,clothing,Germany,Debit Card,Berlin,2,24.0,Ebay,13353,Y,N/A,2021-08-30 03:09:40
3354,37,Lucas,12,Router,electronics,Germany,Debit Card,Hamburg,5,500.0,Ali Express,13354,Y,N/A,2021-10-15 06:49:40
3355,81,Eliza,71,Travel Guide,books,India,PayPal,New Delhi,2,43.5,Ali Express,13355,Y,N/A,2020-12-12 11:15:10
3356,66,Owen,12,Router,electronics,USA,Debit Card,New York,4,400.0,Amazon,13356,Y,N/A,2022-03-08 01:23:31
3357,73,William,62,Mystery Book,books,Germany,Debit Card,Hamburg,5,165.0,Ebay,13357,Y,N/A,2023-06-13 04:10:59
3358,24,Yara,39,Pajamas,clothing,USA,Credit Card,LA,11,198.0,Amazon,13358,Y,N/A,2022-12-22 01:18:53
3359,49,Xena,34,Scarf,clothing,USA,Credit Card,LA,2,60.0,Amazon,13359,N,Incufficient Funds,2024-09-15 16:21:52
3360,74,Xavier,22,Hoodie,clothing,USA,Credit Card,LA,6,138.0,Amazon,13360,Y,N/A,2024-03-17 00:16:46
3361,7,Henry,78,DIY Guide,books,India,PayPal,New Delhi,1,4.5,Ali Express,13361,N,Network error,2020-10-11 10:58:01
3362,88,Liam,0,Smartphone,electronics,USA,Debit Card,New York,4,2000.0,Ali Express,13362,Y,N/A,2020-12-29 18:29:33
3363,34,Isabelle,88,Golf Club,sports,India,Debit Card,Mumbai,2,7.0,Ebay,13363,N,Network Issue,2020-07-04 10:24:47
3364,69,Sarah,56,Juicer,home appliances,USA,Credit Card,LA,10,1570.0,Amazon,13364,N,Card Expired,2020-12-15 17:19:50
3365,14,Olivia,54,Mixer Grinder,home appliances,India,Debit Card,Mumbai,4,100.0,Ali Express,13365,N,Network error,2023-11-14 14:45:06
3366,11,Liam,1,Laptop,electronics,USA,Debit Card,New York,9,6300.0,Ali Express,13366,Y,N/A,2021-04-17 17:15:33
3367,96,Taylor,28,Shorts,clothing,USA,Debit Card,New York,14,644.0,Amazon,13367,N,Incufficient Funds,2021-06-10 17:18:45
3368,65,Nina,73,Poetry Book,books,UK,Debit Card,Manchester,2,78.0,Ali Express,13368,Y,N/A,2020-05-09 01:23:14
3369,18,Steve,77,Health and Fitness Book,books,UK,Cryptocurrency,London,3,120.0,Argos,13369,Y,N/A,2020-03-05 11:48:54
3370,30,Emily,16,Mouse,electronics,USA,Credit Card,LA,4,240.0,Amazon,13370,Y,N/A,2020-07-15 16:49:18
3371,80,Derek,49,Dishwasher,home appliances,India,Debit Card,Mumbai,2,150.0,Ali Express,13371,Y,N/A,2022-01-05 12:27:58
3372,27,Brian,49,Dishwasher,home appliances,USA,Credit Card,LA,9,2700.0,Amazon,13372,N,Incufficient Funds,2021-11-04 09:27:49
3373,32,Gina,1,Laptop,electronics,India,Debit Card,Mumbai,1,175.0,Ali Express,13373,N,Insufficient Funds,2020-05-23 09:20:03
3374,18,Steve,8,Digital Camera,electronics,USA,Credit Card,LA,5,1500.0,Amazon,13374,Y,N/A,2020-10-01 05:46:03
3375,9,Jack,45,Toaster,home appliances,UK,Debit Card,Manchester,4,992.0,Ali Express,13375,Y,N/A,2020-12-19 03:28:23
3376,32,Gina,17,Graphics Card,electronics,India,Debit Card,Mumbai,2,140.0,Ali Express,13376,Y,N/A,2022-12-03 11:06:22
3377,2,Charlie,12,Router,electronics,India,Debit Card,Mumbai,4,100.0,Ali Express,13377,Y,N/A,2021-11-27 11:28:34
3378,30,Emily,49,Dishwasher,home appliances,UK,Debit Card,Manchester,1,300.0,Ebay,13378,N,Insufficient Funds,2024-10-07 01:26:10
3379,57,Felicity,60,Fiction Novel,books,UK,Debit Card,Manchester,3,48.0,Ali Express,13379,Y,N/A,2020-02-11 02:44:18
3380,44,Samuel,3,Desktop PC,electronics,Germany,Debit Card,Berlin,6,4800.0,Ebay,13380,Y,N/A,2022-10-11 03:53:13
3381,67,Paige,34,Scarf,clothing,India,Debit Card,Mumbai,2,15.0,Ebay,13381,Y,N/A,2021-12-02 08:51:10
3382,97,Ulrika,45,Toaster,home appliances,India,Debit Card,Mumbai,2,124.0,Ali Express,13382,Y,N/A,2021-06-15 12:05:58
3383,87,Kylie,75,Psychology Book,books,USA,Debit Card,New York,8,280.0,Amazon,13383,N,Insufficient Funds,2021-09-29 17:33:28
3384,50,Yvonne,30,Tracksuit,clothing,India,Debit Card,Mumbai,2,40.0,Ali Express,13384,N,Network error,2022-04-05 11:42:16
3385,12,Mia,72,Graphic Novel,books,UK,Debit Card,Manchester,2,74.0,Argos,13385,Y,N/A,2022-10-30 01:01:07
3386,7,Henry,30,Tracksuit,clothing,USA,Credit Card,LA,9,720.0,Amazon,13386,N,Incufficient Funds,2021-10-26 16:01:01
3387,23,Xavier,59,Food Processor,home appliances,UK,Debit Card,Manchester,5,1050.0,Ebay,13387,N,Insufficient Funds,2024-10-23 02:10:22
3388,11,Liam,9,Action Camera,electronics,Germany,Debit Card,Hamburg,7,1400.0,Ali Express,13388,Y,N/A,2024-10-22 05:47:19
3389,26,Amanda,62,Mystery Book,books,USA,Debit Card,New York,6,198.0,Ebay,13389,Y,N/A,2024-11-21 18:34:52
3390,31,Frank,25,Skirt,clothing,USA,Credit Card,New York,1,20.0,Amazon,13390,Y,N/A,2020-01-25 19:22:50
3391,90,Noah,38,Sportswear,clothing,USA,Credit Card,LA,5,60.0,Amazon,13391,N,Incufficient Funds,2021-01-20 19:43:06
3392,64,Marcus,0,Smartphone,electronics,Germany,Debit Card,Berlin,8,4000.0,Ebay,13392,Y,N/A,2021-07-09 04:28:38
3393,54,-1,74,-1,None,USA,Credit Card,!@$@,,,Amazon,13393,N,Card Expired,2020-10-21 02:27:16
3394,47,Vanessa,54,Mixer Grinder,home appliances,USA,Credit Card,LA,10,1000.0,Amazon,13394,Y,N/A,2023-09-05 19:50:26
3395,65,Nina,4,Smartwatch,electronics,Germany,Debit Card,Hamburg,7,1400.0,Ebay,13395,Y,N/A,2021-12-12 04:15:49
3396,51,"",89,"",!@$@,USA,Credit Card,!@$@,,,Amazon,13396,Y,N/A,2022-10-30 01:00:38
3397,21,Victor,78,DIY Guide,books,USA,Credit Card,LA,3,54.0,Amazon,13397,N,Incufficient Funds,2020-06-27 19:34:11
3398,53,Bella,49,Dishwasher,home appliances,India,PayPal,New Delhi,4,300.0,Ali Express,13398,Y,N/A,2020-12-01 11:10:36
3399,70,Thomas,48,Coffee Maker,home appliances,UK,Cryptocurrency,London,4,180.0,Argos,13399,Y,N/A,2023-10-09 02:28:13
3400,32,Gina,48,Coffee Maker,home appliances,USA,Debit Card,New York,12,540.0,Ali Express,13400,N,Incufficient Funds,2020-02-16 17:22:20
3401,78,Brandon,74,Philosophy Book,books,UK,Debit Card,Manchester,1,37.0,Ebay,13401,Y,N/A,2024-12-29 00:19:11
3402,4,Edward,85,Baseball Glove,sports,India,Debit Card,Mumbai,3,31.5,Ali Express,13402,Y,N/A,2023-05-13 12:22:41
3403,9,Jack,44,Vacuum Cleaner,home appliances,USA,Credit Card,LA,5,240.0,Amazon,13403,Y,N/A,2021-11-24 17:27:11
3404,67,Paige,44,Vacuum Cleaner,home appliances,UK,Cryptocurrency,London,2,96.0,Argos,13404,Y,N/A,2020-02-20 23:57:04
3405,74,Xavier,78,DIY Guide,books,UK,Cryptocurrency,London,1,18.0,Argos,13405,Y,N/A,2020-09-06 01:57:16
3406,81,Eliza,84,Cricket Bat,sports,UK,Debit Card,Manchester,2,70.0,Ebay,13406,Y,N/A,2024-06-21 17:09:37
3407,30,Emily,31,Socks,clothing,UK,Debit Card,Manchester,4,24.0,Argos,13407,Y,N/A,2024-10-21 01:43:20
3408,79,Clara,4,Smartwatch,electronics,UK,Cryptocurrency,London,3,600.0,Argos,13408,Y,N/A,2022-07-12 01:18:06
3409,97,Ulrika,51,Ceiling Fan,home appliances,USA,Credit Card,New York,8,1760.0,Amazon,13409,N,Card Expired,2023-06-15 17:31:57
3410,86,_-,26,None,None,Germany,Debit Card,...,,,Ebay,13410,Y,N/A,2020-09-11 04:34:26
3411,38,Molly,51,Ceiling Fan,home appliances,USA,Credit Card,LA,6,1320.0,Amazon,13411,N,Insufficient Funds,2021-06-27 17:30:40
3412,13,Noah,76,Business Book,books,UK,Cryptocurrency,London,3,285.0,Argos,13412,Y,N/A,2022-12-06 00:26:09
3413,27,Brian,8,Digital Camera,electronics,USA,Debit Card,New York,5,1500.0,Amazon,13413,Y,N/A,2024-07-11 19:01:20
3414,24,Yara,11,Smart Speaker,electronics,Germany,Debit Card,Berlin,5,1500.0,Ebay,13414,N,Network Issue,2020-02-15 04:24:05
3415,35,Jacob,47,Electric Kettle,home appliances,India,PayPal,Mumbai,4,67.0,Ali Express,13415,Y,N/A,2021-12-30 10:19:12
3416,24,Yara,15,Keyboard,electronics,Germany,Debit Card,Berlin,4,360.0,Ebay,13416,Y,N/A,2021-12-16 06:31:13
3417,3,Daisy,84,Cricket Bat,sports,USA,Credit Card,LA,12,420.0,Amazon,13417,N,Network Issue,2021-09-30 17:25:21
3418,33,Harry,80,Soccer Ball,sports,USA,Debit Card,New York,11,374.0,Amazon,13418,Y,N/A,2022-11-30 16:02:14
3419,31,Frank,75,Psychology Book,books,Germany,Debit Card,Berlin,2,70.0,Ebay,13419,Y,N/A,2022-04-14 06:42:26
3420,27,Brian,16,Mouse,electronics,Germany,Debit Card,Berlin,2,120.0,Ebay,13420,Y,N/A,2023-09-16 03:49:13
3421,32,Gina,39,Pajamas,clothing,Germany,Debit Card,Berlin,7,126.0,Ebay,13421,Y,N/A,2023-01-01 06:26:24
3422,83,Gemma,74,Philosophy Book,books,India,PayPal,New Delhi,3,27.75,Ali Express,13422,N,Card Expired,2024-05-03 09:57:30
3423,81,Eliza,38,Sportswear,clothing,USA,Credit Card,LA,1,12.0,Amazon,13423,Y,N/A,2022-11-08 17:16:18
3424,38,Molly,51,Ceiling Fan,home appliances,India,PayPal,New Delhi,1,55.0,Ali Express,13424,Y,N/A,2022-08-03 11:15:30
3425,68,Riley,71,Travel Guide,books,UK,Cryptocurrency,London,1,87.0,Argos,13425,Y,N/A,2023-02-18 00:11:52
3426,96,Taylor,21,Jeans,clothing,USA,Debit Card,New York,7,490.0,Ebay,13426,Y,N/A,2021-09-08 17:16:17
3427,15,Paul,79,Encyclopedia,books,Germany,Debit Card,Berlin,3,54.0,Ebay,13427,Y,N/A,2023-07-29 22:43:25
3428,55,Diana,22,Hoodie,clothing,India,Debit Card,Mumbai,4,23.0,Ebay,13428,Y,N/A,2020-03-04 10:16:20
3429,60,Ivan,48,Coffee Maker,home appliances,UK,Debit Card,Manchester,3,135.0,Argos,13429,Y,N/A,2020-05-08 01:19:43
3430,79,Clara,61,Science Fiction,books,UK,Debit Card,Manchester,4,76.0,Argos,13430,N,Insufficient Funds,2022-07-13 02:49:57
3431,12,Mia,50,Rice Cooker,home appliances,USA,Debit Card,New York,8,560.0,Amazon,13431,Y,N/A,2022-01-21 16:06:51
3432,51,Zoe,56,Juicer,home appliances,UK,Cryptocurrency,London,2,314.0,Argos,13432,Y,N/A,2021-11-27 02:42:28
3433,61,Jenna,12,Router,electronics,Germany,Debit Card,Hamburg,4,400.0,Ebay,13433,Y,N/A,2021-07-18 03:51:50
3434,22,None,21,Null,_-,USA,Credit Card,Null,,,Amazon,13434,Y,N/A,2024-12-13 16:13:12
3435,88,Liam,39,Pajamas,clothing,USA,Credit Card,LA,13,234.0,Amazon,13435,Y,N/A,2022-02-22 18:29:04
3436,74,_-,86,!@$@,_-,UK,Cryptocurrency,_-,,,Argos,13436,Y,N/A,2024-06-05 03:52:52
3437,3,Daisy,26,Dress,clothing,USA,Debit Card,New York,11,495.0,Ali Express,13437,Y,N/A,2023-08-08 18:02:36
